fuel_price,temperature,available_bikes,holiday,day_of_week,weather,demand_score,rental_price
105.85,30.7,74,0,0,Cloudy,38.36,154.89
104.02,31.9,52,1,2,Cloudy,57.62,209.62
93.2,28.3,86,0,2,Sunny,25.65,125.56
109.49,26.0,11,0,0,Sunny,64.5,226.59
116.04,21.0,35,0,0,Sunny,85.95,258.93
114.85,34.9,60,0,4,Cloudy,61.02,194.27
108.78,34.9,100,0,3,Sunny,47.96,171.79
92.26,33.4,65,0,0,Cloudy,20.93,131.24
93.37,32.9,96,0,0,Sunny,23.3,119.8
91.48,24.9,9,0,3,Sunny,36.07,190.76
97.72,20.4,34,0,0,Cloudy,30.09,184.49
94.07,36.2,26,1,5,Sunny,72.63,244.32
97.8,29.8,21,0,4,Sunny,50.69,191.01
101.55,26.1,14,0,4,Cloudy,46.72,201.85
118.29,22.0,75,0,6,Cloudy,73.99,206.07
108.31,21.3,72,0,3,Sunny,46.04,169.16
115.05,27.0,46,0,6,Sunny,88.91,269.03
111.31,36.1,31,0,1,Cloudy,53.56,218.14
93.38,38.4,11,1,4,Rainy,29.67,170.38
112.08,37.9,27,0,2,Sunny,74.49,238.04
98.25,38.4,79,0,2,Cloudy,26.2,135.57
109.17,38.2,12,0,1,Rainy,28.9,177.06
100.23,30.5,12,0,4,Sunny,62.06,237.2
119.93,24.4,9,0,6,Sunny,100.0,312.3
97.91,36.0,75,0,0,Cloudy,13.65,117.9
98.37,24.3,90,0,5,Sunny,41.35,153.47
117.92,25.3,6,0,1,Sunny,83.03,279.95
90.74,24.7,92,0,0,Sunny,12.66,102.35
110.9,30.3,55,0,5,Sunny,81.56,246.51
111.76,26.4,70,0,2,Sunny,54.77,184.62
115.09,23.1,16,0,5,Cloudy,85.14,271.5
119.23,29.1,51,1,1,Rainy,59.58,203.71
119.27,37.5,59,0,4,Sunny,74.73,238.29
91.96,31.4,30,0,2,Sunny,47.3,187.07
114.66,37.6,49,0,4,Cloudy,60.66,202.59
109.39,23.9,66,0,0,Cloudy,53.0,168.78
109.42,23.3,74,1,4,Cloudy,65.44,209.21
93.85,31.5,91,0,5,Cloudy,29.13,124.27
109.51,29.3,6,0,1,Rainy,39.07,194.06
119.47,33.2,30,0,0,Sunny,67.08,220.4
117.35,35.9,18,1,1,Sunny,98.36,299.49
103.17,35.0,86,1,5,Sunny,73.24,218.4
91.2,38.8,61,1,0,Sunny,50.69,181.66
100.87,28.0,36,0,6,Rainy,30.38,163.58
114.79,24.1,66,0,6,Rainy,44.06,169.55
111.04,31.0,82,0,1,Rainy,10.35,102.95
103.78,22.2,34,0,2,Sunny,47.56,200.26
91.65,25.8,17,0,6,Cloudy,41.46,191.2
102.81,24.2,44,0,1,Sunny,58.87,206.3
104.07,27.9,35,0,2,Rainy,14.27,140.56
117.86,22.2,41,0,5,Sunny,85.54,255.87
109.23,20.6,49,1,3,Sunny,79.67,249.88
99.35,33.1,90,0,4,Rainy,0.0,85.36
105.76,32.2,63,0,6,Cloudy,50.38,177.94
91.98,34.2,32,0,0,Rainy,6.76,130.5
119.18,33.2,65,0,4,Sunny,67.08,214.52
100.8,22.3,23,0,5,Rainy,42.72,202.95
104.34,25.8,47,0,2,Cloudy,33.91,162.06
100.66,22.6,63,0,6,Cloudy,45.36,182.73
110.48,36.9,20,1,2,Cloudy,77.52,251.43
109.87,34.9,73,1,2,Cloudy,62.86,221.9
111.46,24.0,48,0,1,Sunny,56.66,208.49
98.04,26.8,70,1,4,Sunny,53.16,190.53
99.47,39.3,14,0,6,Cloudy,63.95,240.03
93.76,31.9,51,1,2,Cloudy,43.99,178.54
109.67,36.0,23,1,3,Sunny,82.25,267.57
91.19,25.3,88,0,5,Sunny,45.79,156.62
107.93,24.2,97,0,2,Cloudy,33.04,143.33
116.09,35.7,93,0,6,Sunny,74.3,222.23
116.72,33.7,85,1,4,Sunny,83.41,239.04
103.47,33.6,55,0,2,Rainy,13.35,111.36
103.78,31.1,17,0,2,Sunny,56.62,210.6
92.31,31.3,67,0,0,Sunny,29.36,145.08
110.12,34.7,20,0,2,Sunny,65.68,233.47
114.64,25.4,57,0,4,Sunny,66.71,213.87
97.34,27.1,39,0,5,Sunny,58.49,204.14
102.64,37.4,63,0,0,Rainy,15.21,133.9
115.17,26.2,43,0,0,Cloudy,54.14,195.99
116.31,30.9,71,0,2,Sunny,66.76,203.01
97.3,34.1,77,0,2,Sunny,35.91,160.32
106.52,40.0,65,0,3,Cloudy,39.08,160.59
95.77,28.7,54,0,6,Sunny,56.11,203.1
93.06,28.6,57,0,6,Rainy,14.58,115.74
117.33,36.9,50,0,4,Sunny,74.34,237.85
114.62,36.1,56,0,5,Cloudy,73.14,234.53
112.8,34.6,33,0,6,Cloudy,74.55,233.76
91.46,29.3,9,0,4,Rainy,6.51,127.95
115.31,26.5,71,0,1,Sunny,58.63,187.79
103.14,32.2,78,1,5,Cloudy,65.24,209.21
100.27,37.5,99,1,1,Sunny,54.92,197.17
106.39,37.7,79,0,4,Rainy,14.05,112.85
92.74,22.2,85,0,2,Sunny,28.64,149.64
112.7,28.6,44,0,0,Sunny,71.38,243.35
107.47,29.3,76,0,3,Cloudy,37.32,163.23
95.6,39.6,6,0,2,Sunny,61.41,244.17
95.65,33.6,72,0,5,Sunny,46.35,181.71
95.53,28.1,66,0,5,Sunny,46.02,188.48
91.71,20.5,84,0,0,Sunny,24.03,130.61
107.63,31.3,62,1,5,Rainy,55.27,208.98
115.21,21.9,89,0,4,Sunny,52.41,180.1
90.52,36.7,73,0,6,Cloudy,28.09,135.55
91.47,35.1,62,1,5,Rainy,26.37,158.24
107.18,29.2,39,0,2,Sunny,59.78,223.17
114.58,28.6,18,1,5,Sunny,100.0,301.2
99.8,37.9,19,0,3,Sunny,52.67,203.45
100.49,25.8,10,0,6,Rainy,40.6,188.67
107.89,25.0,20,0,5,Rainy,38.89,195.86
98.23,38.8,91,0,6,Sunny,49.49,166.68
90.8,36.2,99,0,1,Sunny,14.23,92.28
112.06,36.4,50,0,0,Rainy,25.73,138.0
108.77,23.9,67,0,2,Cloudy,45.06,165.37
107.42,22.9,16,0,3,Cloudy,58.6,216.77
112.25,20.5,45,0,2,Cloudy,54.31,189.07
110.26,24.7,23,0,4,Cloudy,54.04,215.62
96.18,35.5,80,0,0,Rainy,0.0,83.49
100.57,24.8,81,1,4,Rainy,22.04,138.44
93.78,34.6,6,0,5,Rainy,31.32,160.0
93.9,25.0,24,1,4,Rainy,24.53,175.73
110.29,27.9,99,0,5,Sunny,57.53,178.39
115.76,39.7,13,0,1,Sunny,81.05,268.39
118.88,24.9,25,0,4,Rainy,45.41,206.4
108.85,27.5,12,0,3,Sunny,70.41,248.68
95.52,26.0,43,0,0,Cloudy,17.31,151.56
93.17,22.2,41,0,1,Rainy,0.98,91.23
114.39,29.8,33,0,6,Sunny,90.94,269.66
107.36,27.6,87,0,2,Sunny,41.86,142.43
108.55,33.9,39,0,4,Sunny,63.56,222.42
113.44,36.4,42,0,2,Sunny,61.52,215.35
111.1,30.9,94,0,1,Cloudy,30.63,124.4
115.03,20.6,79,0,2,Sunny,60.94,212.58
91.69,32.4,39,0,3,Rainy,0.56,103.63
112.43,21.1,72,0,1,Sunny,55.36,171.0
115.53,32.3,7,0,0,Cloudy,75.42,262.7
98.58,33.7,16,0,0,Sunny,51.52,215.3
109.21,24.0,36,1,6,Cloudy,84.86,265.91
99.42,36.4,51,0,0,Sunny,40.13,178.05
118.74,38.2,67,0,0,Sunny,63.25,197.74
91.0,36.3,30,0,1,Cloudy,29.84,160.37
107.39,26.1,47,0,1,Rainy,20.43,141.42
95.0,31.7,81,1,5,Sunny,68.91,225.92
111.37,38.3,48,0,1,Sunny,47.89,185.41
95.28,26.4,42,0,4,Cloudy,34.93,163.01
97.06,36.4,33,1,5,Rainy,47.49,203.65
104.83,20.2,59,1,1,Sunny,69.09,213.5
117.45,20.1,56,0,1,Sunny,62.91,208.0
96.35,35.2,23,0,6,Sunny,54.33,195.45
94.33,35.2,39,0,1,Sunny,43.55,177.15
112.77,35.8,52,0,0,Sunny,64.76,204.2
105.02,38.6,95,0,3,Sunny,40.14,153.99
117.35,22.4,64,0,0,Sunny,66.32,206.52
94.4,24.6,35,0,5,Sunny,60.35,226.03
109.38,38.1,7,0,6,Sunny,84.04,257.99
96.99,23.5,39,1,3,Sunny,62.1,225.33
94.7,33.6,92,0,6,Sunny,38.57,149.1
110.5,30.6,56,1,3,Sunny,77.89,251.12
107.81,21.7,75,0,6,Sunny,70.9,232.35
112.64,25.7,55,0,3,Sunny,56.2,182.92
99.28,30.4,60,0,6,Rainy,11.15,109.01
103.44,37.0,25,0,5,Sunny,65.39,246.18
102.16,34.2,5,0,5,Cloudy,70.16,241.43
119.52,32.4,57,0,0,Sunny,71.68,229.06
98.77,29.9,10,0,4,Sunny,47.16,197.37
98.84,26.0,86,0,6,Cloudy,37.97,139.19
100.64,22.4,66,0,2,Sunny,39.53,156.64
106.94,28.2,93,0,4,Sunny,45.3,175.87
97.57,20.6,83,0,0,Sunny,35.43,137.93
117.46,24.2,51,1,3,Sunny,100.0,287.11
97.97,28.6,100,1,2,Sunny,41.05,156.84
116.87,28.4,54,0,4,Cloudy,49.8,194.97
93.1,20.9,86,0,6,Sunny,41.8,166.27
109.7,31.8,35,0,5,Rainy,48.98,196.52
117.21,31.0,68,0,6,Sunny,74.04,198.75
95.06,21.6,33,0,5,Sunny,51.32,193.76
119.05,38.9,19,1,1,Rainy,69.6,241.19
103.59,22.0,62,0,5,Sunny,70.35,229.9
118.37,37.1,27,0,4,Rainy,40.07,176.27
110.3,20.0,42,0,0,Sunny,63.29,231.39
99.05,37.6,45,0,2,Sunny,35.58,169.8
95.65,20.4,79,0,1,Sunny,28.78,146.38
99.11,35.2,19,0,6,Sunny,67.4,254.87
92.79,27.2,91,0,5,Cloudy,34.22,133.55
94.32,34.8,7,0,5,Sunny,60.84,218.05
93.14,28.0,87,0,6,Sunny,42.04,158.67
102.69,21.4,5,0,2,Sunny,58.67,235.75
113.87,35.4,92,0,2,Sunny,53.65,170.26
94.24,21.4,79,0,6,Rainy,18.05,118.28
93.91,38.4,98,0,4,Sunny,30.43,140.51
109.3,21.0,15,0,5,Cloudy,84.26,278.11
95.92,29.6,64,0,3,Sunny,36.66,154.34
92.93,34.5,69,0,5,Sunny,42.64,169.42
95.01,27.9,80,0,4,Cloudy,19.93,113.39
117.71,24.3,8,0,1,Rainy,51.5,202.1
114.64,35.2,29,0,0,Rainy,40.21,193.75
100.62,35.7,76,0,5,Cloudy,39.58,141.17
109.67,38.5,83,0,4,Sunny,45.85,167.57
106.12,27.5,47,0,3,Sunny,52.1,192.31
110.31,30.1,98,0,3,Cloudy,41.42,154.95
110.48,27.3,44,0,4,Sunny,68.42,220.67
108.86,25.1,100,0,1,Rainy,24.21,127.71
97.98,35.0,89,0,3,Cloudy,22.4,119.05
91.17,26.8,99,0,3,Rainy,0.0,87.11
103.67,28.6,95,0,5,Cloudy,39.61,150.54
116.73,28.1,48,0,5,Cloudy,74.91,227.43
107.08,34.3,76,0,6,Sunny,70.36,217.99
114.97,38.4,63,0,1,Cloudy,57.22,199.84
119.75,33.3,27,0,1,Sunny,74.79,245.26
94.91,29.4,66,0,1,Cloudy,22.28,126.11
110.75,35.6,27,0,6,Cloudy,65.67,236.6
110.23,32.8,62,0,1,Cloudy,49.71,175.75
119.4,21.2,59,0,4,Cloudy,57.86,192.77
119.57,21.9,37,1,4,Cloudy,85.2,274.07
110.6,20.8,81,0,2,Sunny,42.21,158.79
97.31,29.1,67,1,6,Rainy,39.65,157.15
113.96,36.5,64,0,2,Sunny,67.78,207.31
93.21,26.3,65,0,6,Rainy,6.85,108.08
113.42,27.7,84,0,2,Sunny,54.12,178.26
117.31,38.2,80,0,3,Rainy,24.56,128.4
101.49,36.7,65,0,1,Sunny,41.64,169.54
108.92,33.3,99,0,4,Cloudy,29.58,132.39
102.9,25.3,73,0,4,Sunny,36.96,155.95
103.13,22.3,93,1,1,Cloudy,53.64,158.43
99.31,20.3,25,0,2,Sunny,38.27,180.94
112.86,22.1,7,0,5,Cloudy,84.72,269.86
118.09,25.9,52,0,6,Sunny,87.94,257.55
118.22,31.0,14,0,3,Cloudy,81.4,273.07
95.24,21.3,91,0,4,Sunny,24.38,114.81
116.24,22.7,85,0,0,Sunny,57.01,185.67
112.12,23.6,46,0,3,Rainy,25.34,151.43
97.59,32.6,93,0,3,Rainy,0.0,80.0
92.02,32.3,70,0,2,Cloudy,13.49,103.8
98.04,31.0,95,0,1,Rainy,0.0,80.0
117.37,25.0,50,0,6,Sunny,82.36,247.98
109.0,27.4,13,0,6,Sunny,79.86,257.28
111.63,21.9,53,1,0,Sunny,76.52,230.81
97.71,24.5,8,0,2,Sunny,54.6,212.89
111.58,38.0,64,0,1,Sunny,57.2,185.56
90.84,39.6,94,0,6,Cloudy,25.81,130.45
101.26,33.0,100,0,0,Sunny,32.63,121.85
108.8,38.3,33,0,5,Sunny,72.29,249.99
94.38,32.9,90,0,5,Cloudy,18.96,131.41
114.69,20.7,51,0,4,Sunny,61.45,204.19
97.05,39.9,81,0,0,Sunny,35.1,142.76
109.57,22.0,91,0,2,Sunny,50.76,178.41
102.16,33.7,67,0,0,Rainy,13.06,123.68
107.88,25.1,35,0,0,Sunny,65.51,221.48
93.22,27.8,55,0,0,Rainy,3.77,100.77
90.51,32.9,45,0,4,Cloudy,24.29,142.77
117.29,28.7,40,0,5,Sunny,97.95,274.49
98.09,25.0,44,0,5,Sunny,60.4,219.01
114.59,26.7,99,0,1,Cloudy,52.18,170.67
119.98,26.8,64,0,0,Rainy,32.64,145.95
96.34,39.2,19,0,6,Sunny,60.55,225.02
97.96,36.0,82,0,3,Sunny,31.37,137.44
109.89,29.2,92,0,6,Sunny,62.04,210.7
118.96,24.0,34,1,2,Sunny,96.64,289.96
117.47,36.2,34,0,3,Rainy,43.71,192.6
105.09,23.1,31,0,6,Sunny,72.82,244.05
113.85,24.2,44,0,1,Sunny,64.54,217.97
94.07,27.3,82,0,2,Rainy,0.0,87.52
119.32,37.6,49,0,1,Sunny,80.37,246.86
118.93,22.6,79,0,6,Cloudy,71.28,233.7
94.91,22.4,51,0,2,Cloudy,18.69,132.36
98.98,29.9,94,1,5,Sunny,72.83,198.23
93.0,25.5,60,0,5,Sunny,48.67,200.13
98.15,31.4,58,0,3,Sunny,43.02,169.36
114.48,29.0,89,0,3,Rainy,24.66,125.59
101.35,28.7,13,0,6,Cloudy,68.03,236.6
92.65,22.2,69,1,4,Sunny,43.68,174.34
100.27,22.8,74,1,6,Cloudy,57.85,193.18
119.44,36.4,5,0,6,Cloudy,100.0,286.48
108.89,37.7,90,0,6,Sunny,57.85,178.38
102.48,24.7,17,0,1,Sunny,60.52,229.55
95.0,22.3,42,0,3,Cloudy,38.05,159.32
119.59,21.1,49,0,2,Sunny,72.46,234.97
114.63,32.2,44,0,0,Rainy,31.94,179.05
98.44,34.3,99,0,6,Cloudy,37.6,145.47
92.1,27.5,19,0,0,Sunny,43.52,182.72
91.7,33.6,54,0,0,Rainy,0.0,101.22
93.61,34.3,6,0,4,Sunny,48.21,216.45
107.42,38.7,57,0,6,Rainy,31.4,163.46
117.86,21.3,99,0,3,Sunny,55.43,176.77
104.9,23.8,30,0,1,Cloudy,54.32,212.62
115.29,21.4,70,0,1,Cloudy,50.45,187.62
103.38,37.4,79,0,6,Sunny,58.51,195.63
111.26,35.9,37,1,6,Sunny,95.94,291.74
111.96,31.5,86,0,4,Cloudy,52.34,171.09
95.22,21.7,89,0,2,Cloudy,17.72,120.04
100.84,25.5,63,0,5,Sunny,59.05,195.51
109.12,26.0,99,0,6,Rainy,28.61,147.82
92.12,31.2,30,0,3,Cloudy,26.78,153.08
100.85,25.2,98,1,3,Sunny,57.84,196.53
106.04,21.5,25,1,2,Cloudy,63.98,227.45
119.89,34.6,53,0,2,Sunny,70.86,222.23
104.24,26.0,84,1,3,Rainy,22.15,128.15
114.48,29.0,75,0,3,Sunny,49.82,166.24
102.96,22.6,90,0,0,Sunny,34.8,138.04
113.89,36.1,75,0,6,Sunny,73.08,221.92
107.86,31.3,70,0,6,Rainy,25.34,133.64
116.6,38.0,41,1,6,Sunny,100.0,304.04
102.33,29.9,18,0,1,Sunny,58.3,213.48
108.13,38.8,76,1,0,Sunny,68.99,226.77
108.9,37.8,97,0,0,Sunny,42.92,149.02
102.52,31.5,11,0,1,Sunny,54.15,226.01
94.33,38.7,42,0,4,Cloudy,26.92,158.73
92.81,26.5,49,0,5,Sunny,46.18,191.73
90.5,27.3,26,0,4,Cloudy,28.38,161.79
116.21,20.9,48,0,4,Sunny,67.11,232.44
97.09,31.8,85,0,4,Cloudy,19.95,105.13
96.35,34.4,84,0,2,Sunny,22.76,127.54
112.08,35.5,39,0,0,Cloudy,49.44,195.59
99.6,23.0,64,0,2,Sunny,42.99,177.05
105.18,28.9,100,0,6,Sunny,56.6,176.27
94.88,23.5,7,0,2,Sunny,48.25,200.48
118.79,33.2,71,0,1,Sunny,67.03,201.41
115.55,23.2,76,0,4,Sunny,58.27,191.8
115.91,38.1,99,0,3,Cloudy,49.66,162.8
102.2,24.6,59,1,4,Cloudy,54.59,210.62
112.87,25.8,13,1,0,Sunny,92.91,303.37
94.32,37.0,73,0,2,Sunny,34.41,150.81
90.26,29.2,32,0,0,Cloudy,21.92,148.66
90.6,20.5,19,0,2,Rainy,5.98,134.78
107.6,29.9,95,1,2,Sunny,57.65,189.32
103.66,21.7,35,0,2,Sunny,58.32,210.83
105.54,39.7,63,0,3,Sunny,53.49,179.2
90.22,31.8,86,1,6,Sunny,48.09,185.59
102.68,25.1,58,1,4,Sunny,59.4,212.2
111.54,31.3,72,0,2,Rainy,22.16,137.98
103.28,21.5,89,0,1,Sunny,47.93,157.11
111.97,36.0,51,0,5,Sunny,82.07,243.29
96.99,38.5,46,0,5,Rainy,20.62,146.69
114.39,37.5,27,0,2,Sunny,69.22,238.71
107.65,26.8,90,0,4,Sunny,38.4,139.65
96.32,26.5,69,0,4,Sunny,37.37,165.15
97.1,20.7,93,1,6,Sunny,67.37,199.32
108.84,33.0,58,0,6,Cloudy,57.71,206.49
114.9,30.7,96,0,3,Sunny,52.31,163.33
102.47,29.2,15,0,2,Cloudy,49.44,216.18
97.75,38.2,67,0,1,Cloudy,35.59,156.46
116.01,23.4,26,1,3,Sunny,96.54,298.53
110.08,20.2,58,0,3,Cloudy,42.81,172.41
103.44,21.5,93,0,2,Cloudy,21.48,117.87
104.64,24.5,89,0,2,Rainy,0.7,82.42
96.13,20.7,40,0,3,Sunny,48.51,197.97
108.8,30.1,62,0,3,Sunny,57.17,196.41
100.76,26.3,24,0,3,Rainy,17.22,155.69
119.87,23.6,20,0,0,Sunny,69.18,233.63
104.41,35.0,96,0,3,Sunny,33.55,144.27
104.58,24.1,60,0,4,Cloudy,40.58,172.57
106.98,33.8,97,1,5,Sunny,78.12,236.99
117.5,27.0,54,0,1,Sunny,71.77,228.16
114.02,30.2,94,0,1,Rainy,11.1,100.62
103.53,38.7,70,0,5,Cloudy,50.19,182.88
111.56,20.7,78,1,2,Cloudy,59.06,192.58
107.59,30.0,17,1,6,Sunny,100.0,309.65
104.77,37.1,19,0,3,Cloudy,47.62,227.37
95.77,31.8,77,0,1,Cloudy,25.91,146.0
103.92,25.5,31,0,1,Sunny,58.26,208.14
97.37,28.0,12,0,4,Sunny,51.75,197.74
117.45,33.6,74,0,4,Cloudy,60.87,197.98
100.06,37.8,54,0,0,Sunny,42.03,182.32
118.57,20.8,92,0,5,Sunny,68.18,201.41
105.99,21.4,71,0,0,Sunny,52.97,199.95
108.95,26.5,30,0,1,Sunny,65.68,221.98
106.29,24.7,40,0,2,Sunny,55.84,207.31
93.88,25.3,25,0,1,Rainy,5.1,120.82
101.27,24.4,81,0,2,Sunny,40.17,162.65
92.97,23.9,56,0,6,Sunny,51.73,196.51
108.69,22.6,15,0,1,Sunny,64.7,243.47
103.41,38.7,12,1,4,Sunny,84.34,279.81
113.34,22.9,61,0,3,Sunny,62.96,217.89
96.61,24.1,50,0,1,Sunny,35.77,167.15
94.94,24.9,82,0,0,Sunny,27.82,144.96
102.19,38.7,6,0,6,Sunny,73.75,266.75
117.8,35.1,68,0,6,Sunny,87.5,248.64
111.31,35.8,56,0,2,Rainy,21.92,131.07
102.57,22.1,69,0,2,Sunny,50.7,183.38
105.52,36.7,15,0,1,Cloudy,54.43,223.41
92.53,28.2,10,0,2,Sunny,37.06,174.67
119.54,25.3,100,0,0,Sunny,48.44,158.23
109.99,31.5,83,0,4,Cloudy,39.05,159.24
98.56,36.4,80,0,3,Sunny,40.51,137.22
107.57,35.6,68,0,3,Sunny,57.11,185.53
93.28,37.8,97,0,2,Sunny,21.66,110.58
118.98,38.6,59,0,1,Sunny,67.08,215.57
95.24,24.8,48,1,2,Cloudy,46.38,191.91
109.44,28.5,90,0,6,Cloudy,53.2,173.33
97.36,20.3,18,0,0,Sunny,56.08,206.3
111.53,37.6,87,0,5,Sunny,69.04,219.92
113.3,23.1,9,0,1,Rainy,47.1,200.41
110.2,37.2,29,0,4,Sunny,69.82,220.96
108.43,26.6,54,0,0,Cloudy,51.15,199.15
116.77,27.4,77,0,4,Rainy,15.76,108.66
92.36,20.8,75,0,1,Sunny,21.58,116.64
99.93,26.5,86,0,4,Sunny,28.57,138.84
97.45,37.8,6,0,0,Rainy,13.37,141.92
119.64,20.5,14,0,0,Sunny,85.29,272.87
101.68,28.1,6,1,2,Sunny,73.49,259.21
111.98,20.6,64,0,5,Sunny,69.05,213.58
110.54,27.4,49,0,1,Sunny,60.62,201.67
96.36,23.5,12,0,3,Rainy,7.93,123.55
97.17,25.0,62,0,6,Sunny,49.72,211.28
98.44,37.6,11,0,5,Sunny,72.55,243.47
102.33,28.7,91,0,3,Cloudy,20.07,103.93
97.03,25.5,76,0,4,Sunny,36.73,162.15
90.59,31.8,25,0,3,Cloudy,24.35,158.47
116.38,22.8,51,0,3,Rainy,35.63,163.77
118.97,25.2,5,0,6,Rainy,61.42,229.16
100.25,30.9,16,1,0,Sunny,77.84,263.86
100.16,24.8,79,0,0,Cloudy,25.01,128.15
90.21,33.6,52,0,0,Sunny,32.05,165.78
110.41,29.8,98,0,3,Sunny,43.49,152.29
114.76,35.4,8,0,4,Sunny,82.53,278.7
94.4,39.0,38,0,1,Cloudy,34.43,167.55
94.79,22.3,91,0,6,Sunny,40.48,150.73
113.7,26.7,36,0,2,Cloudy,57.36,202.07
108.49,26.4,7,0,4,Sunny,69.46,263.69
91.35,23.0,96,0,6,Rainy,0.0,80.0
108.68,36.2,72,0,6,Sunny,67.43,210.36
99.27,35.2,61,0,0,Rainy,8.72,125.06
101.06,29.7,80,0,4,Cloudy,35.42,152.1
113.09,30.8,28,1,1,Rainy,62.78,238.22
114.33,21.2,37,1,5,Cloudy,90.51,279.89
102.01,31.1,7,0,0,Cloudy,51.98,208.87
118.41,35.8,8,0,1,Sunny,84.56,282.94
102.19,31.5,34,0,5,Cloudy,64.18,212.19
113.16,25.3,74,0,2,Sunny,53.99,177.36
104.52,33.4,53,0,4,Sunny,55.26,191.76
116.93,27.2,34,0,2,Cloudy,60.25,218.47
117.23,30.9,76,0,6,Sunny,77.52,226.41
92.62,29.8,86,0,3,Sunny,18.71,100.78
118.09,27.6,20,0,4,Sunny,71.32,261.91
114.77,34.4,57,0,6,Sunny,75.53,238.53
113.74,37.7,10,0,5,Sunny,91.32,280.45
96.03,20.1,28,0,3,Sunny,52.77,209.46
114.15,38.7,96,0,1,Sunny,46.99,165.16
115.5,30.2,100,1,3,Cloudy,60.23,190.77
98.67,34.0,93,0,5,Sunny,37.91,149.89
118.57,37.1,32,0,5,Rainy,64.03,227.5
91.5,29.3,25,0,1,Rainy,2.44,125.63
94.5,36.7,12,1,2,Sunny,66.45,249.17
106.13,23.6,40,0,0,Sunny,55.45,207.39
107.27,23.2,13,0,2,Sunny,57.26,219.89
109.35,33.1,44,0,6,Rainy,33.5,159.83
90.51,37.4,89,0,3,Cloudy,4.3,82.09
118.81,37.8,55,0,1,Cloudy,64.8,207.7
91.34,32.9,5,0,3,Rainy,0.0,118.78
94.29,30.5,67,0,5,Rainy,14.04,114.89
90.42,26.6,72,0,6,Rainy,5.75,107.39
107.01,39.6,78,0,6,Cloudy,43.03,160.43
117.97,26.4,30,0,0,Rainy,41.37,181.8
109.98,34.9,44,0,4,Rainy,32.59,159.32
114.68,30.6,7,0,4,Sunny,74.57,255.34
90.4,32.2,13,0,4,Rainy,3.94,139.17
106.26,27.9,36,0,3,Cloudy,62.4,216.28
103.79,39.3,71,0,4,Sunny,46.01,176.81
104.97,31.4,8,0,1,Sunny,63.76,238.57
92.17,38.8,10,0,0,Cloudy,32.86,179.65
110.53,20.2,77,0,6,Sunny,69.56,204.05
105.1,31.5,30,0,5,Rainy,42.07,189.91
112.95,34.3,6,0,2,Sunny,66.85,226.93
104.56,34.9,70,0,5,Rainy,14.67,108.24
94.48,38.1,89,0,1,Sunny,20.03,112.22
109.45,20.1,90,0,0,Sunny,46.4,161.73
95.17,20.0,7,0,2,Rainy,16.04,151.04
116.17,29.4,39,1,4,Sunny,84.04,277.9
108.39,20.6,63,0,2,Rainy,17.67,130.34
94.72,39.5,42,0,6,Sunny,54.11,202.76
118.87,24.4,37,0,3,Rainy,37.96,172.13
105.55,29.5,19,0,3,Sunny,59.95,220.81
92.19,21.2,79,0,4,Sunny,20.95,114.13
108.8,30.4,78,0,4,Rainy,17.13,99.97
97.6,27.6,18,1,1,Sunny,71.03,243.65
114.11,20.9,70,0,1,Rainy,19.45,134.39
114.53,26.7,49,0,5,Rainy,51.88,188.19
119.37,27.8,52,0,6,Sunny,81.62,241.71
105.06,39.8,48,0,3,Sunny,44.62,189.48
103.65,24.2,41,1,0,Sunny,71.95,222.87
112.6,30.9,33,0,1,Sunny,67.76,225.77
93.97,39.7,88,0,0,Sunny,24.93,117.08
106.41,35.8,89,0,5,Cloudy,42.0,158.46
106.39,39.9,38,0,3,Rainy,27.65,160.22
92.68,39.4,63,1,1,Sunny,58.7,213.75
102.54,29.8,47,0,0,Sunny,49.6,202.85
115.6,33.9,37,0,5,Cloudy,78.88,252.91
115.68,22.2,23,0,0,Sunny,66.05,234.38
92.98,28.8,12,1,1,Cloudy,53.69,245.11
92.72,36.2,35,0,4,Sunny,35.1,153.66
97.88,30.1,15,1,5,Rainy,48.03,231.56
116.24,34.1,12,0,5,Cloudy,82.48,281.39
93.87,34.9,29,0,2,Sunny,39.31,180.07
111.6,25.1,24,0,4,Cloudy,52.93,202.61
93.03,37.5,42,0,5,Rainy,14.52,124.86
108.69,29.2,11,0,2,Rainy,29.53,170.35
100.68,24.2,81,0,0,Sunny,40.66,167.27
113.67,37.3,43,0,1,Sunny,69.25,208.42
97.01,28.4,78,1,5,Sunny,68.77,235.87
109.18,35.0,76,1,3,Sunny,75.85,233.52
97.07,31.0,24,1,1,Sunny,64.27,248.11
111.41,27.6,85,0,4,Cloudy,42.96,150.0
116.21,36.2,15,0,2,Sunny,85.17,276.59
93.8,31.7,20,0,1,Sunny,40.23,190.5
116.0,27.8,46,0,2,Sunny,60.05,214.6
107.81,22.2,100,1,4,Sunny,58.26,184.33
93.81,37.9,94,1,4,Sunny,47.3,170.08
102.83,20.7,56,0,1,Cloudy,32.67,145.93
94.83,37.3,41,1,5,Rainy,37.61,188.32
111.01,27.2,56,0,3,Cloudy,45.82,190.21
112.77,32.8,13,0,5,Sunny,89.3,281.49
93.17,38.4,39,1,6,Rainy,32.82,153.14
105.18,23.0,71,0,3,Sunny,39.06,170.66
114.44,31.3,99,0,2,Sunny,49.75,166.01
118.08,35.3,11,0,1,Sunny,82.48,246.72
